Data;Regiao;Sistema;Classe;TipoConsumidor;Consumo
01/08/2019;Sudeste;SUDESTE / CENTRO - OESTE;Rural;Livre;54.145,4
01/08/2019;Sul;SUL;Comercial;Cativo;903.840,2
01/08/2019;Sul;SUL;Comercial;Livre;252.847,2
01/08/2019;Sul;SUL;Industrial;Cativo;631.450,7
01/08/2019;Sul;SUL;Industrial;Livre;2.243.380,3
01/08/2019;Sul;SUL;Outros;Cativo;575.959,6
01/08/2019;Sul;SUL;Outros;Livre;116,5
01/08/2019;Sul;SUL;Residencial;Cativo;1.797.404,7
01/08/2019;Sul;SUL;Rural;Cativo;684.359,1
01/08/2019;Sul;SUL;Rural;Livre;111.068,4
01/07/2019;Centro-Oeste;SISTEMAS ISOLADOS;Comercial;Cativo;193,3
01/07/2019;Centro-Oeste;SISTEMAS ISOLADOS;Industrial;Cativo;66,4
01/07/2019;Centro-Oeste;SISTEMAS ISOLADOS;Outros;Cativo;25,5
01/07/2019;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;185,1
01/07/2019;Centro-Oeste;SISTEMAS ISOLADOS;Rural;Cativo;20,4
01/07/2019;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Cativo;511.018,0
01/07/2019;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Livre;74.028,8
01/07/2019;Centro-Oeste;SUDESTE / CENTRO - OESTE;Industrial;Cativo;160.314,9
01/07/2019;Centro-Oeste;SUDESTE / CENTRO - OESTE;Industrial;Livre;665.227,6
01/07/2019;Centro-Oeste;SUDESTE / CENTRO - OESTE;Outros;Cativo;361.657,4
01/07/2019;Centro-Oeste;SUDESTE / CENTRO - OESTE;Outros;Livre;4.542,5
01/07/2019;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;930.622,7
01/07/2019;Centro-Oeste;SUDESTE / CENTRO - OESTE;Rural;Cativo;335.545,6
01/07/2019;Centro-Oeste;SUDESTE / CENTRO - OESTE;Rural;Livre;17.735,6
01/07/2019;Nordeste;NORDESTE;Comercial;Cativo;913.082,5
01/07/2019;Nordeste;NORDESTE;Comercial;Livre;172.917,6
01/07/2019;Nordeste;NORDESTE;Industrial;Cativo;340.162,7
01/07/2019;Nordeste;NORDESTE;Industrial;Livre;1.387.831,7
01/07/2019;Nordeste;NORDESTE;Outros;Cativo;761.468,8
01/07/2019;Nordeste;NORDESTE;Outros;Livre;24.959,2
01/07/2019;Nordeste;NORDESTE;Residencial;Cativo;2.028.964,0
01/07/2019;Nordeste;NORDESTE;Rural;Cativo;416.969,1
01/07/2019;Nordeste;NORDESTE;Rural;Livre;2.088,8
01/07/2019;Nordeste;NORTE INTERLIGADO;Comercial;Cativo;83.006,6
01/07/2019;Nordeste;NORTE INTERLIGADO;Comercial;Livre;20.093,6
01/07/2019;Nordeste;NORTE INTERLIGADO;Industrial;Cativo;19.281,1
01/07/2019;Nordeste;NORTE INTERLIGADO;Industrial;Livre;118.274,3
01/07/2019;Nordeste;NORTE INTERLIGADO;Outros;Cativo;97.861,1
01/07/2019;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;270.973,0
01/07/2019;Nordeste;NORTE INTERLIGADO;Rural;Cativo;19.369,6
01/07/2019;Nordeste;NORTE INTERLIGADO;Rural;Livre;843,6
01/07/2019;Nordeste;SISTEMAS ISOLADOS;Comercial;Cativo;821,0
01/07/2019;Nordeste;SISTEMAS ISOLADOS;Industrial;Cativo;20,0
01/07/2019;Nordeste;SISTEMAS ISOLADOS;Outros;Cativo;346,0
01/07/2019;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;565,0
01/07/2019;Nordeste;SISTEMAS ISOLADOS;Rural;Cativo;6,0
01/07/2019;Norte;NORTE INTERLIGADO;Comercial;Cativo;249.704,3
01/07/2019;Norte;NORTE INTERLIGADO;Comercial;Livre;64.843,7
01/07/2019;Norte;NORTE INTERLIGADO;Industrial;Cativo;104.234,5
01/07/2019;Norte;NORTE INTERLIGADO;Industrial;Livre;995.538,4
01/07/2019;Norte;NORTE INTERLIGADO;Outros;Cativo;218.360,9
01/07/2019;Norte;NORTE INTERLIGADO;Outros;Livre;12.606,0
01/07/2019;Norte;NORTE INTERLIGADO;Residencial;Cativo;558.514,9
01/07/2019;Norte;NORTE INTERLIGADO;Rural;Cativo;49.334,3
01/07/2019;Norte;NORTE INTERLIGADO;Rural;Livre;965,9
01/07/2019;Norte;SISTEMAS ISOLADOS;Comercial;Cativo;42.618,1
01/07/2019;Norte;SISTEMAS ISOLADOS;Comercial;Livre;87,0
01/07/2019;Norte;SISTEMAS ISOLADOS;Industrial;Cativo;12.003,1
01/07/2019;Norte;SISTEMAS ISOLADOS;Outros;Cativo;53.565,6
01/07/2019;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;113.543,5
01/07/2019;Norte;SISTEMAS ISOLADOS;Rural;Cativo;14.579,4
01/07/2019;Norte;SUDESTE / CENTRO - OESTE;Comercial;Cativo;70.082,5
01/07/2019;Norte;SUDESTE / CENTRO - OESTE;Comercial;Livre;6.960,8
01/07/2019;Norte;SUDESTE / CENTRO - OESTE;Industrial;Cativo;28.193,0
01/07/2019;Norte;SUDESTE / CENTRO - OESTE;Industrial;Livre;12.893,8
01/07/2019;Norte;SUDESTE / CENTRO - OESTE;Outros;Cativo;47.768,1
01/07/2019;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;135.382,3
01/07/2019;Norte;SUDESTE / CENTRO - OESTE;Rural;Cativo;28.713,5
01/07/2019;Sudeste;SUDESTE / CENTRO - OESTE;Comercial;Cativo;2.635.466,9
01/07/2019;Sudeste;SUDESTE / CENTRO - OESTE;Comercial;Livre;911.625,2
01/07/2019;Sudeste;SUDESTE / CENTRO - OESTE;Industrial;Cativo;1.078.952,8
01/07/2019;Sudeste;SUDESTE / CENTRO - OESTE;Industrial;Livre;6.343.580,8
01/07/2019;Sudeste;SUDESTE / CENTRO - OESTE;Outros;Cativo;1.636.700,4
01/07/2019;Sudeste;SUDESTE / CENTRO - OESTE;Outros;Livre;266.105,0
01/07/2019;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;5.151.833,4
01/07/2019;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Livre;484,6
01/07/2019;Sudeste;SUDESTE / CENTRO - OESTE;Rural;Cativo;733.883,7
01/07/2019;Sudeste;SUDESTE / CENTRO - OESTE;Rural;Livre;53.287,9
01/07/2019;Sul;SUL;Comercial;Cativo;906.181,5
01/07/2019;Sul;SUL;Comercial;Livre;252.526,0
01/07/2019;Sul;SUL;Industrial;Cativo;612.343,8
01/07/2019;Sul;SUL;Industrial;Livre;2.231.233,1
01/07/2019;Sul;SUL;Outros;Cativo;551.269,0
01/07/2019;Sul;SUL;Outros;Livre;111,2
01/07/2019;Sul;SUL;Residencial;Cativo;1.761.217,5
01/07/2019;Sul;SUL;Rural;Cativo;692.217,6
01/07/2019;Sul;SUL;Rural;Livre;104.262,1
01/06/2019;Centro-Oeste;SISTEMAS ISOLADOS;Comercial;Cativo;144,2
01/06/2019;Centro-Oeste;SISTEMAS ISOLADOS;Industrial;Cativo;63,3
01/06/2019;Centro-Oeste;SISTEMAS ISOLADOS;Outros;Cativo;26,9
01/06/2019;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;171,2
01/06/2019;Centro-Oeste;SISTEMAS ISOLADOS;Rural;Cativo;12,7
01/06/2019;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Cativo;531.468,2
01/06/2019;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Livre;76.024,7
01/06/2019;Centro-Oeste;SUDESTE / CENTRO - OESTE;Industrial;Cativo;157.563,8
01/06/2019;Centro-Oeste;SUDESTE / CENTRO - OESTE;Industrial;Livre;626.626,4
01/06/2019;Centro-Oeste;SUDESTE / CENTRO - OESTE;Outros;Cativo;379.144,2
01/06/2019;Centro-Oeste;SUDESTE / CENTRO - OESTE;Outros;Livre;4.635,8
01/06/2019;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;953.407,2
01/06/2019;Centro-Oeste;SUDESTE / CENTRO - OESTE;Rural;Cativo;313.143,5
01/06/2019;Centro-Oeste;SUDESTE / CENTRO - OESTE;Rural;Livre;15.116,1
01/06/2019;Nordeste;NORDESTE;Comercial;Cativo;935.536,5
01/06/2019;Nordeste;NORDESTE;Comercial;Livre;169.694,4
01/06/2019;Nordeste;NORDESTE;Industrial;Cativo;327.573,1
01/06/2019;Nordeste;NORDESTE;Industrial;Livre;1.320.244,2
01/06/2019;Nordeste;NORDESTE;Outros;Cativo;801.530,4
01/06/2019;Nordeste;NORDESTE;Outros;Livre;21.184,9
01/06/2019;Nordeste;NORDESTE;Residencial;Cativo;2.063.349,2
01/06/2019;Nordeste;NORDESTE;Rural;Cativo;368.008,6
01/06/2019;Nordeste;NORDESTE;Rural;Livre;2.245,3
01/06/2019;Nordeste;NORTE INTERLIGADO;Comercial;Cativo;83.633,4
01/06/2019;Nordeste;NORTE INTERLIGADO;Comercial;Livre;19.451,1
01/06/2019;Nordeste;NORTE INTERLIGADO;Industrial;Cativo;17.949,8
01/06/2019;Nordeste;NORTE INTERLIGADO;Industrial;Livre;116.870,3
01/06/2019;Nordeste;NORTE INTERLIGADO;Outros;Cativo;99.381,3
01/06/2019;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;266.282,3
01/06/2019;Nordeste;NORTE INTERLIGADO;Rural;Cativo;17.764,2
01/06/2019;Nordeste;NORTE INTERLIGADO;Rural;Livre;255,1
01/06/2019;Nordeste;SISTEMAS ISOLADOS;Comercial;Cativo;784,0
01/06/2019;Nordeste;SISTEMAS ISOLADOS;Industrial;Cativo;19,0
01/06/2019;Nordeste;SISTEMAS ISOLADOS;Outros;Cativo;376,0
01/06/2019;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;554,0
01/06/2019;Nordeste;SISTEMAS ISOLADOS;Rural;Cativo;6,0
01/06/2019;Norte;NORTE INTERLIGADO;Comercial;Cativo;246.555,1
01/06/2019;Norte;NORTE INTERLIGADO;Comercial;Livre;62.325,1
01/06/2019;Norte;NORTE INTERLIGADO;Industrial;Cativo;101.728,1
01/06/2019;Norte;NORTE INTERLIGADO;Industrial;Livre;940.511,3
01/06/2019;Norte;NORTE INTERLIGADO;Outros;Cativo;219.358,2
01/06/2019;Norte;NORTE INTERLIGADO;Outros;Livre;12.503,0
01/06/2019;Norte;NORTE INTERLIGADO;Residencial;Cativo;552.167,1
01/06/2019;Norte;NORTE INTERLIGADO;Rural;Cativo;45.255,7
01/06/2019;Norte;NORTE INTERLIGADO;Rural;Livre;1.128,9
01/06/2019;Norte;SISTEMAS ISOLADOS;Comercial;Cativo;40.990,6
01/06/2019;Norte;SISTEMAS ISOLADOS;Comercial;Livre;99,0
01/06/2019;Norte;SISTEMAS ISOLADOS;Industrial;Cativo;12.300,3
01/06/2019;Norte;SISTEMAS ISOLADOS;Outros;Cativo;52.616,0
01/06/2019;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;105.957,4
01/06/2019;Norte;SISTEMAS ISOLADOS;Rural;Cativo;14.694,1
01/06/2019;Norte;SUDESTE / CENTRO - OESTE;Comercial;Cativo;64.433,4
01/06/2019;Norte;SUDESTE / CENTRO - OESTE;Comercial;Livre;7.082,9
01/06/2019;Norte;SUDESTE / CENTRO - OESTE;Industrial;Cativo;24.255,6
01/06/2019;Norte;SUDESTE / CENTRO - OESTE;Industrial;Livre;11.666,5
01/06/2019;Norte;SUDESTE / CENTRO - OESTE;Outros;Cativo;54.284,5
01/06/2019;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;124.281,5
01/06/2019;Norte;SUDESTE / CENTRO - OESTE;Rural;Cativo;26.332,2
01/06/2019;Sudeste;SUDESTE / CENTRO - OESTE;Comercial;Cativo;2.798.006,7
01/06/2019;Sudeste;SUDESTE / CENTRO - OESTE;Comercial;Livre;928.289,2
01/06/2019;Sudeste;SUDESTE / CENTRO - OESTE;Industrial;Cativo;1.120.475,9
01/06/2019;Sudeste;SUDESTE / CENTRO - OESTE;Industrial;Livre;6.263.554,7
01/06/2019;Sudeste;SUDESTE / CENTRO - OESTE;Outros;Cativo;1.688.600,1
01/06/2019;Sudeste;SUDESTE / CENTRO - OESTE;Outros;Livre;262.708,5
01/06/2019;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;5.269.332,2
01/06/2019;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Livre;369,0
01/06/2019;Sudeste;SUDESTE / CENTRO - OESTE;Rural;Cativo;737.529,6
01/06/2019;Sudeste;SUDESTE / CENTRO - OESTE;Rural;Livre;45.180,5
01/06/2019;Sul;SUL;Comercial;Cativo;918.788,0
01/06/2019;Sul;SUL;Comercial;Livre;257.507,5
01/06/2019;Sul;SUL;Industrial;Cativo;638.512,0
01/06/2019;Sul;SUL;Industrial;Livre;2.184.824,6
01/06/2019;Sul;SUL;Outros;Cativo;560.905,5
01/06/2019;Sul;SUL;Outros;Livre;110,6
01/06/2019;Sul;SUL;Residencial;Cativo;1.714.445,2
01/06/2019;Sul;SUL;Rural;Cativo;729.084,7
01/06/2019;Sul;SUL;Rural;Livre;83.543,8
01/05/2019;Centro-Oeste;SISTEMAS ISOLADOS;Comercial;Cativo;134,7
01/05/2019;Centro-Oeste;SISTEMAS ISOLADOS;Industrial;Cativo;36,5
01/05/2019;Centro-Oeste;SISTEMAS ISOLADOS;Outros;Cativo;27,9
01/05/2019;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;172,8
01/05/2019;Centro-Oeste;SISTEMAS ISOLADOS;Rural;Cativo;13,4
01/05/2019;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Cativo;561.292,8
01/05/2019;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Livre;76.789,6
01/05/2019;Centro-Oeste;SUDESTE / CENTRO - OESTE;Industrial;Cativo;151.710,4
01/05/2019;Centro-Oeste;SUDESTE / CENTRO - OESTE;Industrial;Livre;657.767,8
01/05/2019;Centro-Oeste;SUDESTE / CENTRO - OESTE;Outros;Cativo;381.679,4
01/05/2019;Centro-Oeste;SUDESTE / CENTRO - OESTE;Outros;Livre;4.641,8
01/05/2019;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;1.051.305,4
01/05/2019;Centro-Oeste;SUDESTE / CENTRO - OESTE;Rural;Cativo;274.130,1
01/05/2019;Centro-Oeste;SUDESTE / CENTRO - OESTE;Rural;Livre;15.258,7
01/05/2019;Nordeste;NORDESTE;Comercial;Cativo;1.002.227,9
01/05/2019;Nordeste;NORDESTE;Comercial;Livre;180.487,0
01/05/2019;Nordeste;NORDESTE;Industrial;Cativo;350.934,3
01/05/2019;Nordeste;NORDESTE;Industrial;Livre;1.428.306,8
01/05/2019;Nordeste;NORDESTE;Outros;Cativo;850.928,6
01/05/2019;Nordeste;NORDESTE;Outros;Livre;22.082,9
01/05/2019;Nordeste;NORDESTE;Residencial;Cativo;2.218.003,6
01/05/2019;Nordeste;NORDESTE;Rural;Cativo;394.309,3
01/05/2019;Nordeste;NORDESTE;Rural;Livre;2.127,3
01/05/2019;Nordeste;NORTE INTERLIGADO;Comercial;Cativo;82.478,9
01/05/2019;Nordeste;NORTE INTERLIGADO;Comercial;Livre;19.902,9
01/05/2019;Nordeste;NORTE INTERLIGADO;Industrial;Cativo;16.171,0
01/05/2019;Nordeste;NORTE INTERLIGADO;Industrial;Livre;107.691,4
01/05/2019;Nordeste;NORTE INTERLIGADO;Outros;Cativo;97.512,7
01/05/2019;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;271.634,9
01/05/2019;Nordeste;NORTE INTERLIGADO;Rural;Cativo;15.735,6
01/05/2019;Nordeste;NORTE INTERLIGADO;Rural;Livre;249,2
01/05/2019;Nordeste;SISTEMAS ISOLADOS;Comercial;Cativo;866,0
01/05/2019;Nordeste;SISTEMAS ISOLADOS;Industrial;Cativo;21,0
01/05/2019;Nordeste;SISTEMAS ISOLADOS;Outros;Cativo;399,0
01/05/2019;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;603,0
01/05/2019;Nordeste;SISTEMAS ISOLADOS;Rural;Cativo;6,0
01/05/2019;Norte;NORTE INTERLIGADO;Comercial;Cativo;245.750,9
01/05/2019;Norte;NORTE INTERLIGADO;Comercial;Livre;62.309,2
01/05/2019;Norte;NORTE INTERLIGADO;Industrial;Cativo;104.938,2
01/05/2019;Norte;NORTE INTERLIGADO;Industrial;Livre;904.579,1
01/05/2019;Norte;NORTE INTERLIGADO;Outros;Cativo;226.399,8
01/05/2019;Norte;NORTE INTERLIGADO;Outros;Livre;12.872,0
01/05/2019;Norte;NORTE INTERLIGADO;Residencial;Cativo;529.440,4
01/05/2019;Norte;NORTE INTERLIGADO;Rural;Cativo;40.738,2
01/05/2019;Norte;NORTE INTERLIGADO;Rural;Livre;971,2
01/05/2019;Norte;SISTEMAS ISOLADOS;Comercial;Cativo;43.134,0
01/05/2019;Norte;SISTEMAS ISOLADOS;Comercial;Livre;98,0
01/05/2019;Norte;SISTEMAS ISOLADOS;Industrial;Cativo;12.971,1
01/05/2019;Norte;SISTEMAS ISOLADOS;Outros;Cativo;53.409,3
01/05/2019;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;115.839,6
01/05/2019;Norte;SISTEMAS ISOLADOS;Rural;Cativo;16.045,8
01/05/2019;Norte;SUDESTE / CENTRO - OESTE;Comercial;Cativo;67.246,0
01/05/2019;Norte;SUDESTE / CENTRO - OESTE;Comercial;Livre;7.047,2
01/05/2019;Norte;SUDESTE / CENTRO - OESTE;Industrial;Cativo;26.420,9
01/05/2019;Norte;SUDESTE / CENTRO - OESTE;Industrial;Livre;12.260,7
01/05/2019;Norte;SUDESTE / CENTRO - OESTE;Outros;Cativo;47.999,2
01/05/2019;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;132.006,9
01/05/2019;Norte;SUDESTE / CENTRO - OESTE;Rural;Cativo;26.265,4
01/05/2019;Sudeste;SUDESTE / CENTRO - OESTE;Comercial;Cativo;3.127.751,2
01/05/2019;Sudeste;SUDESTE / CENTRO - OESTE;Comercial;Livre;1.013.567,5
01/05/2019;Sudeste;SUDESTE / CENTRO - OESTE;Industrial;Cativo;1.160.635,8
01/05/2019;Sudeste;SUDESTE / CENTRO - OESTE;Industrial;Livre;6.436.436,3
01/05/2019;Sudeste;SUDESTE / CENTRO - OESTE;Outros;Cativo;1.759.870,8
01/05/2019;Sudeste;SUDESTE / CENTRO - OESTE;Outros;Livre;281.596,1
01/05/2019;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;5.785.051,0
01/05/2019;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Livre;361,5
01/05/2019;Sudeste;SUDESTE / CENTRO - OESTE;Rural;Cativo;705.754,9
01/05/2019;Sudeste;SUDESTE / CENTRO - OESTE;Rural;Livre;55.494,3
01/05/2019;Sul;SUL;Comercial;Cativo;1.004.030,3
01/05/2019;Sul;SUL;Comercial;Livre;272.664,4
01/05/2019;Sul;SUL;Industrial;Cativo;642.390,0
01/05/2019;Sul;SUL;Industrial;Livre;2.222.897,4
01/05/2019;Sul;SUL;Outros;Cativo;578.170,0
01/05/2019;Sul;SUL;Outros;Livre;111,3
01/05/2019;Sul;SUL;Residencial;Cativo;1.822.174,5
01/05/2019;Sul;SUL;Rural;Cativo;778.808,7
01/05/2019;Sul;SUL;Rural;Livre;84.556,3
01/04/2019;Centro-Oeste;SISTEMAS ISOLADOS;Comercial;Cativo;126,4
01/04/2019;Centro-Oeste;SISTEMAS ISOLADOS;Industrial;Cativo;39,3
01/04/2019;Centro-Oeste;SISTEMAS ISOLADOS;Outros;Cativo;25,6
01/04/2019;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;159,7
01/04/2019;Centro-Oeste;SISTEMAS ISOLADOS;Rural;Cativo;12,0
01/04/2019;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Cativo;572.704,4
01/04/2019;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Livre;74.048,1
01/04/2019;Centro-Oeste;SUDESTE / CENTRO - OESTE;Industrial;Cativo;156.306,2
01/04/2019;Centro-Oeste;SUDESTE / CENTRO - OESTE;Industrial;Livre;596.268,1
01/04/2019;Centro-Oeste;SUDESTE / CENTRO - OESTE;Outros;Cativo;398.607,1
01/04/2019;Centro-Oeste;SUDESTE / CENTRO - OESTE;Outros;Livre;4.400,1
01/04/2019;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;1.019.046,8
01/04/2019;Centro-Oeste;SUDESTE / CENTRO - OESTE;Rural;Cativo;248.006,1
01/04/2019;Centro-Oeste;SUDESTE / CENTRO - OESTE;Rural;Livre;13.888,7
01/04/2019;Nordeste;NORDESTE;Comercial;Cativo;990.085,2
01/04/2019;Nordeste;NORDESTE;Comercial;Livre;176.016,4
01/04/2019;Nordeste;NORDESTE;Industrial;Cativo;357.010,3
01/04/2019;Nordeste;NORDESTE;Industrial;Livre;1.376.545,8
01/04/2019;Nordeste;NORDESTE;Outros;Cativo;813.210,0
01/04/2019;Nordeste;NORDESTE;Outros;Livre;24.705,2
01/04/2019;Nordeste;NORDESTE;Residencial;Cativo;2.121.324,0
01/04/2019;Nordeste;NORDESTE;Rural;Cativo;345.525,4
01/04/2019;Nordeste;NORDESTE;Rural;Livre;2.115,6
01/04/2019;Nordeste;NORTE INTERLIGADO;Comercial;Cativo;80.310,5
01/04/2019;Nordeste;NORTE INTERLIGADO;Comercial;Livre;18.318,5
01/04/2019;Nordeste;NORTE INTERLIGADO;Industrial;Cativo;16.808,7
01/04/2019;Nordeste;NORTE INTERLIGADO;Industrial;Livre;88.041,5
01/04/2019;Nordeste;NORTE INTERLIGADO;Outros;Cativo;95.682,6
01/04/2019;Nordeste;NORTE INTERLIGADO;Residencial;Cativo;259.549,3
01/04/2019;Nordeste;NORTE INTERLIGADO;Rural;Cativo;13.110,5
01/04/2019;Nordeste;NORTE INTERLIGADO;Rural;Livre;225,3
01/04/2019;Nordeste;SISTEMAS ISOLADOS;Comercial;Cativo;755,0
01/04/2019;Nordeste;SISTEMAS ISOLADOS;Industrial;Cativo;18,0
01/04/2019;Nordeste;SISTEMAS ISOLADOS;Outros;Cativo;328,0
01/04/2019;Nordeste;SISTEMAS ISOLADOS;Residencial;Cativo;548,0
01/04/2019;Nordeste;SISTEMAS ISOLADOS;Rural;Cativo;5,0
01/04/2019;Norte;NORTE INTERLIGADO;Comercial;Cativo;236.326,1
01/04/2019;Norte;NORTE INTERLIGADO;Comercial;Livre;56.936,6
01/04/2019;Norte;NORTE INTERLIGADO;Industrial;Cativo;106.048,2
01/04/2019;Norte;NORTE INTERLIGADO;Industrial;Livre;836.808,2
01/04/2019;Norte;NORTE INTERLIGADO;Outros;Cativo;217.704,2
01/04/2019;Norte;NORTE INTERLIGADO;Outros;Livre;12.386,0
01/04/2019;Norte;NORTE INTERLIGADO;Residencial;Cativo;499.360,8
01/04/2019;Norte;NORTE INTERLIGADO;Rural;Cativo;38.038,6
01/04/2019;Norte;NORTE INTERLIGADO;Rural;Livre;1.134,7
01/04/2019;Norte;SISTEMAS ISOLADOS;Comercial;Cativo;44.308,8
01/04/2019;Norte;SISTEMAS ISOLADOS;Comercial;Livre;95,0
01/04/2019;Norte;SISTEMAS ISOLADOS;Industrial;Cativo;12.183,7
01/04/2019;Norte;SISTEMAS ISOLADOS;Outros;Cativo;55.650,7
01/04/2019;Norte;SISTEMAS ISOLADOS;Residencial;Cativo;123.293,2
01/04/2019;Norte;SISTEMAS ISOLADOS;Rural;Cativo;16.636,5
01/04/2019;Norte;SUDESTE / CENTRO - OESTE;Comercial;Cativo;65.937,3
01/04/2019;Norte;SUDESTE / CENTRO - OESTE;Comercial;Livre;6.915,9
01/04/2019;Norte;SUDESTE / CENTRO - OESTE;Industrial;Cativo;25.277,6
01/04/2019;Norte;SUDESTE / CENTRO - OESTE;Industrial;Livre;12.038,3
01/04/2019;Norte;SUDESTE / CENTRO - OESTE;Outros;Cativo;46.789,0
01/04/2019;Norte;SUDESTE / CENTRO - OESTE;Residencial;Cativo;129.224,3
01/04/2019;Norte;SUDESTE / CENTRO - OESTE;Rural;Cativo;25.840,6
01/04/2019;Sudeste;SUDESTE / CENTRO - OESTE;Comercial;Cativo;3.082.543,4
01/04/2019;Sudeste;SUDESTE / CENTRO - OESTE;Comercial;Livre;1.033.377,1
01/04/2019;Sudeste;SUDESTE / CENTRO - OESTE;Industrial;Cativo;1.171.340,2
01/04/2019;Sudeste;SUDESTE / CENTRO - OESTE;Industrial;Livre;6.323.475,3
01/04/2019;Sudeste;SUDESTE / CENTRO - OESTE;Outros;Cativo;1.748.969,2
01/04/2019;Sudeste;SUDESTE / CENTRO - OESTE;Outros;Livre;278.127,6
01/04/2019;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;5.609.941,4
01/04/2019;Sudeste;SUDESTE / CENTRO - OESTE;Residencial;Livre;336,4
01/04/2019;Sudeste;SUDESTE / CENTRO - OESTE;Rural;Cativo;656.191,5
01/04/2019;Sudeste;SUDESTE / CENTRO - OESTE;Rural;Livre;53.099,3
01/04/2019;Sul;SUL;Comercial;Cativo;1.058.217,6
01/04/2019;Sul;SUL;Comercial;Livre;284.918,4
01/04/2019;Sul;SUL;Industrial;Cativo;676.680,2
01/04/2019;Sul;SUL;Industrial;Livre;2.175.438,3
01/04/2019;Sul;SUL;Outros;Cativo;568.873,3
01/04/2019;Sul;SUL;Outros;Livre;120,0
01/04/2019;Sul;SUL;Residencial;Cativo;1.806.674,3
01/04/2019;Sul;SUL;Rural;Cativo;837.459,8
01/04/2019;Sul;SUL;Rural;Livre;87.248,2
01/03/2019;Centro-Oeste;SISTEMAS ISOLADOS;Comercial;Cativo;152,8
01/03/2019;Centro-Oeste;SISTEMAS ISOLADOS;Industrial;Cativo;49,1
01/03/2019;Centro-Oeste;SISTEMAS ISOLADOS;Outros;Cativo;25,1
01/03/2019;Centro-Oeste;SISTEMAS ISOLADOS;Residencial;Cativo;150,4
01/03/2019;Centro-Oeste;SISTEMAS ISOLADOS;Rural;Cativo;12,0
01/03/2019;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Cativo;578.868,9
01/03/2019;Centro-Oeste;SUDESTE / CENTRO - OESTE;Comercial;Livre;75.240,5
01/03/2019;Centro-Oeste;SUDESTE / CENTRO - OESTE;Industrial;Cativo;153.267,4
01/03/2019;Centro-Oeste;SUDESTE / CENTRO - OESTE;Industrial;Livre;617.770,6
01/03/2019;Centro-Oeste;SUDESTE / CENTRO - OESTE;Outros;Cativo;371.159,2
01/03/2019;Centro-Oeste;SUDESTE / CENTRO - OESTE;Outros;Livre;4.510,8
01/03/2019;Centro-Oeste;SUDESTE / CENTRO - OESTE;Residencial;Cativo;1.038.656,0
01/03/2019;Centro-Oeste;SUDESTE / CENTRO - OESTE;Rural;Cativo;249.772,9
01/03/2019;Centro-Oeste;SUDESTE / CENTRO - OESTE;Rural;Livre;14.429,4
01/03/2019;Nordeste;NORDESTE;Comercial;Cativo;1.020.567,6
01/03/2019;Nordeste;NORDESTE;Comercial;Livre;175.140,2
01/03/2019;Nordeste;NORDESTE;Industrial;Cativo;352.107,1
01/03/2019;Nordeste;NORDESTE;Industrial;Livre;1.404.092,2
01/03/2019;Nordeste;NORDESTE;Outros;Cativo;827.485,2
01/03/2019;Nordeste;NORDESTE;Outros;Livre;22.476,1
01/03/2019;Nordeste;NORDESTE;Residencial;Cativo;2.282.211,2
